u,i,ts,idx,label
37,44,8,141,0
37,52,8,142,0
37,54,8,143,0
37,39,8,144,0
37,41,8,145,0
37,45,8,146,0
37,27,8,147,0
37,32,8,148,0
37,16,8,149,0
37,11,8,150,0
37,28,8,151,0
37,33,8,152,0
37,3,8,153,0
37,5,8,154,0
37,4,8,155,0
59,92,8,156,0
59,10,8,157,0
59,20,8,158,0
59,43,8,159,0
59,16,8,160,0
59,11,8,161,0
59,19,8,162,0
59,52,8,163,0
59,42,8,164,0
59,57,8,165,0
59,45,8,166,0
59,33,8,167,0
59,15,8,168,0
59,17,8,169,0
59,2,8,170,0
20,27,8,171,0
20,44,8,172,0
20,47,8,173,0
20,54,8,174,0
20,39,8,175,0
20,49,8,176,0
20,55,8,177,0
20,16,8,178,0
20,11,8,179,0
20,1,8,180,0
20,6,8,181,0
26,21,8,182,0
26,10,8,183,0
26,32,8,184,0
26,56,8,185,0
26,28,8,186,0
26,58,8,187,0
26,46,8,188,0
26,41,8,189,0
26,55,8,190,0
26,18,8,191,0
26,25,8,192,0
26,1,8,193,0
26,6,8,194,0
26,17,8,195,0
8,27,8,196,0
8,43,8,197,0
8,16,8,198,0
8,40,8,199,0
8,18,8,200,0
8,36,8,201,0
8,42,8,202,0
8,51,8,203,0
8,31,8,204,0
8,41,8,205,0
8,55,8,206,0
8,23,8,207,0
8,72,8,208,0
27,13,8,209,0
27,32,8,210,0
27,54,8,211,0
27,42,8,212,0
27,39,8,213,0
27,51,8,214,0
27,31,8,215,0
27,49,8,216,0
27,48,8,217,0
27,45,8,218,0
27,53,8,219,0
27,16,8,220,0
27,19,8,221,0
27,25,8,222,0
27,17,8,223,0
32,21,8,224,0
32,13,8,225,0
32,56,8,226,0
32,38,8,227,0
32,54,8,228,0
32,58,8,229,0
32,51,8,230,0
32,41,8,231,0
32,55,8,232,0
32,33,8,233,0
32,53,8,234,0
32,102,8,235,0
32,16,8,236,0
32,11,8,237,0
32,18,8,238,0
32,23,8,239,0
24,14,8,240,0
24,21,8,241,0
24,38,8,242,0
24,39,8,243,0
24,57,8,244,0
24,48,8,245,0
24,16,8,246,0
24,11,8,247,0
24,18,8,248,0
24,19,8,249,0
24,1,8,250,0
24,15,8,251,0
24,17,8,252,0
43,57,8,253,0
43,55,8,254,0
43,53,8,255,0
43,110,8,256,0
43,16,8,257,0
43,40,8,258,0
43,11,8,259,0
43,18,8,260,0
43,42,8,261,0
43,31,8,262,0
16,14,8,263,0
16,56,8,264,0
16,47,8,265,0
16,52,8,266,0
16,36,8,267,0
16,48,8,268,0
16,23,8,269,0
16,11,8,270,0
16,1,8,271,0
16,15,8,272,0
16,4,8,273,0
40,58,8,274,0
40,46,8,275,0
40,106,8,276,0
40,53,8,277,0
40,91,8,278,0
40,28,8,279,0
40,6,8,280,0
40,17,8,281,0
38,21,8,282,0
38,52,8,283,0
38,51,8,284,0
38,48,8,285,0
38,45,8,286,0
38,114,8,287,0
38,68,8,288,0
38,11,8,289,0
38,18,8,290,0
38,31,8,291,0
38,6,8,292,0
38,2,8,293,0
11,47,8,294,0
11,54,8,295,0
11,39,8,296,0
11,31,8,297,0
11,119,8,298,0
11,45,8,299,0
11,53,8,300,0
11,23,8,301,0
11,17,8,302,0
11,94,8,303,0
11,83,8,304,0
11,80,8,305,0
11,67,8,306,0
44,13,8,307,0
44,18,8,308,0
44,56,8,309,0
44,46,8,310,0
44,49,8,311,0
44,45,8,312,0
44,53,8,313,0
44,41,8,314,0
44,33,8,315,0
44,22,8,316,0
44,1,8,317,0
44,3,8,318,0
54,14,8,319,0
54,21,8,320,0
54,13,8,321,0
54,18,8,322,0
54,56,8,323,0
54,58,8,324,0
54,65,8,325,0
54,42,8,326,0
54,22,8,327,0
54,15,8,328,0
54,6,8,329,0
54,4,8,330,0
36,10,8,331,0
36,13,8,332,0
36,18,8,333,0
36,52,8,334,0
36,42,8,335,0
36,58,8,336,0
36,46,8,337,0
36,55,8,338,0
36,15,8,339,0
36,17,8,340,0
51,21,8,341,0
51,13,8,342,0
51,19,8,343,0
51,56,8,344,0
51,52,8,345,0
51,55,8,346,0
51,31,8,347,0
51,41,8,348,0
51,22,8,349,0
51,15,8,350,0
57,21,8,351,0
57,10,8,352,0
57,13,8,353,0
57,56,8,354,0
57,47,8,355,0
57,52,8,356,0
57,42,8,357,0
57,80,8,358,0
57,53,8,359,0
57,6,8,360,0
31,21,8,361,0
31,13,8,362,0
31,18,8,363,0
31,19,8,364,0
31,56,8,365,0
31,46,8,366,0
31,41,8,367,0
31,45,8,368,0
31,33,8,369,0
31,53,8,370,0
31,17,8,371,0
31,2,8,372,0
65,47,8,373,0
65,119,8,374,0
65,111,8,375,0
65,104,8,376,0
65,110,8,377,0
65,94,8,378,0
65,109,8,379,0
65,97,8,380,0
65,83,8,381,0
65,91,8,382,0
65,112,8,383,0
65,88,8,384,0
65,108,8,385,0
65,66,8,386,0
65,117,8,387,0
65,102,8,388,0
65,78,8,389,0
65,75,8,390,0
65,92,8,391,0
65,70,8,392,0
65,62,8,393,0
42,21,8,394,0
42,13,8,395,0
42,18,8,396,0
42,28,8,397,0
42,45,8,398,0
42,1,8,399,0
42,3,8,400,0
42,5,8,401,0
39,14,8,402,0
39,10,8,403,0
39,18,8,404,0
39,56,8,405,0
39,47,8,406,0
39,52,8,407,0
39,58,8,408,0
39,48,8,409,0
39,55,8,410,0
39,1,8,411,0
39,15,8,412,0
39,6,8,413,0
39,5,8,414,0
39,4,8,415,0
39,2,8,416,0
60,19,8,417,0
60,45,8,418,0
60,23,8,419,0
69,76,8,420,0
69,106,8,421,0
69,74,8,422,0
69,111,8,423,0
69,87,8,424,0
69,116,8,425,0
69,118,8,426,0
69,89,8,427,0
69,80,8,428,0
69,71,8,429,0
69,93,8,430,0
69,112,8,431,0
69,96,8,432,0
69,117,8,433,0
69,102,8,434,0
69,92,8,435,0
69,66,8,436,0
69,2,8,437,0
45,14,8,438,0
45,28,8,439,0
45,46,8,440,0
45,49,8,441,0
45,1,8,442,0
45,6,8,443,0
56,58,8,444,0
56,41,8,445,0
56,33,8,446,0
56,53,8,447,0
56,4,8,448,0
47,14,8,449,0
47,13,8,450,0
47,18,8,451,0
47,52,8,452,0
47,49,8,453,0
47,61,8,454,0
47,41,8,455,0
47,25,8,456,0
47,5,8,457,0
47,2,8,458,0
46,14,8,459,0
46,21,8,460,0
46,10,8,461,0
46,19,8,462,0
46,48,8,463,0
46,98,8,464,0
46,41,8,465,0
46,1,8,466,0
46,17,8,467,0
46,4,8,468,0
46,2,8,469,0
106,76,8,470,0
106,114,8,471,0
106,111,8,472,0
106,109,8,473,0
106,108,8,474,0
106,105,8,475,0
106,61,8,476,0
106,101,8,477,0
106,68,8,478,0
106,104,8,479,0
106,89,8,480,0
106,81,8,481,0
106,63,8,482,0
106,93,8,483,0
106,96,8,484,0
106,85,8,485,0
49,19,8,486,0
49,52,8,487,0
49,23,8,488,0
49,1,8,489,0
49,6,8,490,0
49,5,8,491,0
49,4,8,492,0
58,14,8,493,0
58,10,8,494,0
58,18,8,495,0
58,52,8,496,0
58,22,8,497,0
58,25,8,498,0
58,6,8,499,0
55,14,8,500,0
55,19,8,501,0
55,52,8,502,0
55,41,8,503,0
55,25,8,504,0
55,17,8,505,0
55,3,8,506,0
55,5,8,507,0
92,76,8,508,0
92,83,8,509,0
92,63,8,510,0
92,79,8,511,0
92,105,8,512,0
92,111,8,513,0
92,103,8,514,0
92,109,8,515,0
92,100,8,516,0
92,115,8,517,0
92,99,8,518,0
92,98,8,519,0
92,108,8,520,0
92,77,8,521,0
41,13,8,522,0
41,33,8,523,0
41,6,8,524,0
41,4,8,525,0
41,2,8,526,0
33,13,8,527,0
33,48,8,528,0
33,53,8,529,0
33,25,8,530,0
33,1,8,531,0
33,17,8,532,0
33,5,8,533,0
14,28,8,534,0
14,48,8,535,0
14,10,8,536,0
28,21,8,537,0
28,10,8,538,0
28,18,8,539,0
28,95,8,540,0
28,101,8,541,0
28,17,8,542,0
28,5,8,543,0
48,21,8,544,0
48,61,8,545,0
48,71,8,546,0
48,23,8,547,0
48,15,8,548,0
48,6,8,549,0
48,17,8,550,0
48,3,8,551,0
48,5,8,552,0
21,52,8,553,0
21,23,8,554,0
21,22,8,555,0
21,4,8,556,0
52,18,8,557,0
52,23,8,558,0
52,22,8,559,0
52,3,8,560,0
23,25,8,561,0
23,73,8,562,0
23,3,8,563,0
22,10,8,564,0
22,13,8,565,0
22,19,8,566,0
22,25,8,567,0
22,1,8,568,0
22,15,8,569,0
22,4,8,570,0
82,119,8,571,0
82,105,8,572,0
82,95,8,573,0
82,111,8,574,0
82,107,8,575,0
82,87,8,576,0
82,113,8,577,0
82,110,8,578,0
82,94,8,579,0
82,118,8,580,0
82,109,8,581,0
82,100,8,582,0
82,84,8,583,0
82,18,8,584,0
82,81,8,585,0
82,66,8,586,0
82,78,8,587,0
82,62,8,588,0
119,105,8,589,0
119,101,8,590,0
119,68,8,591,0
119,103,8,592,0
119,94,8,593,0
119,89,8,594,0
119,83,8,595,0
119,99,8,596,0
119,91,8,597,0
119,112,8,598,0
119,79,8,599,0
119,78,8,600,0
119,77,8,601,0
119,5,8,602,0
105,111,8,603,0
105,116,8,604,0
105,110,8,605,0
105,108,8,606,0
105,68,8,607,0
105,104,8,608,0
105,98,8,609,0
105,93,8,610,0
105,96,8,611,0
105,88,8,612,0
105,102,8,613,0
105,85,8,614,0
105,64,8,615,0
95,18,8,616,0
95,74,8,617,0
95,107,8,618,0
95,113,8,619,0
95,115,8,620,0
95,99,8,621,0
95,87,8,622,0
95,94,8,623,0
95,73,8,624,0
95,91,8,625,0
95,64,8,626,0
111,74,8,627,0
111,112,8,628,0
111,107,8,629,0
111,87,8,630,0
111,104,8,631,0
111,89,8,632,0
111,100,8,633,0
111,86,8,634,0
111,83,8,635,0
111,72,8,636,0
111,91,8,637,0
111,93,8,638,0
111,108,8,639,0
111,77,8,640,0
111,84,8,641,0
107,114,8,642,0
107,113,8,643,0
107,116,8,644,0
107,117,8,645,0
107,103,8,646,0
107,71,8,647,0
107,93,8,648,0
107,78,8,649,0
107,75,8,650,0
107,70,8,651,0
107,77,8,652,0
107,62,8,653,0
87,114,8,654,0
87,104,8,655,0
87,98,8,656,0
87,91,8,657,0
87,93,8,658,0
87,112,8,659,0
87,96,8,660,0
87,108,8,661,0
87,72,8,662,0
87,63,8,663,0
87,80,8,664,0
87,67,8,665,0
87,85,8,666,0
87,77,8,667,0
87,62,8,668,0
113,68,8,669,0
113,81,8,670,0
113,100,8,671,0
113,99,8,672,0
113,98,8,673,0
113,71,8,674,0
113,88,8,675,0
113,66,8,676,0
113,79,8,677,0
113,78,8,678,0
110,112,8,679,0
110,94,8,680,0
110,89,8,681,0
110,81,8,682,0
110,90,8,683,0
110,97,8,684,0
110,73,8,685,0
110,80,8,686,0
110,70,8,687,0
110,62,8,688,0
94,68,8,689,0
94,1,8,690,0
94,101,8,691,0
94,103,8,692,0
94,100,8,693,0
94,112,8,694,0
94,117,8,695,0
94,90,8,696,0
94,86,8,697,0
94,83,8,698,0
94,80,8,699,0
94,91,8,700,0
94,93,8,701,0
94,79,8,702,0
94,78,8,703,0
94,70,8,704,0
94,77,8,705,0
94,84,8,706,0
118,74,8,707,0
118,101,8,708,0
118,6,8,709,0
118,104,8,710,0
118,89,8,711,0
118,99,8,712,0
118,63,8,713,0
118,80,8,714,0
118,96,8,715,0
118,67,8,716,0
118,102,8,717,0
118,79,8,718,0
118,70,8,719,0
118,62,8,720,0
109,76,8,721,0
109,74,8,722,0
109,61,8,723,0
109,101,8,724,0
109,103,8,725,0
109,116,8,726,0
109,115,8,727,0
109,89,8,728,0
109,81,8,729,0
109,86,8,730,0
109,83,8,731,0
109,73,8,732,0
109,108,8,733,0
109,79,8,734,0
109,64,8,735,0
100,68,8,736,0
100,81,8,737,0
100,116,8,738,0
100,112,8,739,0
100,86,8,740,0
100,98,8,741,0
100,71,8,742,0
100,91,8,743,0
100,64,8,744,0
100,84,8,745,0
84,18,8,746,0
84,66,8,747,0
84,70,8,748,0
84,114,8,749,0
84,90,8,750,0
84,115,8,751,0
84,98,8,752,0
84,112,8,753,0
84,88,8,754,0
84,117,8,755,0
84,102,8,756,0
18,13,8,757,0
18,19,8,758,0
18,25,8,759,0
18,86,8,760,0
18,15,8,761,0
18,17,8,762,0
19,53,8,763,0
19,1,8,764,0
19,15,8,765,0
19,3,8,766,0
19,5,8,767,0
15,25,8,768,0
13,17,8,769,0
13,1,8,770,0
13,6,8,771,0
13,5,8,772,0
13,2,8,773,0
10,53,8,774,0
53,77,8,775,0
53,3,8,776,0
17,4,8,777,0
72,101,8,778,0
72,103,8,779,0
72,83,8,780,0
72,99,8,781,0
72,98,8,782,0
72,117,8,783,0
72,102,8,784,0
72,63,8,785,0
72,71,8,786,0
72,67,8,787,0
72,64,8,788,0
72,62,8,789,0
102,68,8,790,0
102,90,8,791,0
102,86,8,792,0
102,73,8,793,0
102,80,8,794,0
102,98,8,795,0
102,71,8,796,0
102,91,8,797,0
102,93,8,798,0
102,88,8,799,0
102,104,8,800,0
102,79,8,801,0
102,85,8,802,0
102,78,8,803,0
102,70,8,804,0
91,61,8,805,0
91,68,8,806,0
91,90,8,807,0
91,73,8,808,0
91,114,8,809,0
91,97,8,810,0
91,99,8,811,0
91,98,8,812,0
91,108,8,813,0
91,88,8,814,0
91,67,8,815,0
91,75,8,816,0
114,61,8,817,0
114,81,8,818,0
114,98,8,819,0
114,71,8,820,0
114,93,8,821,0
114,96,8,822,0
114,67,8,823,0
114,79,8,824,0
114,85,8,825,0
114,78,8,826,0
68,25,8,827,0
68,81,8,828,0
68,90,8,829,0
68,80,8,830,0
68,93,8,831,0
68,96,8,832,0
68,85,8,833,0
68,75,8,834,0
68,67,8,835,0
83,74,8,836,0
83,81,8,837,0
83,108,8,838,0
83,73,8,839,0
83,66,8,840,0
83,78,8,841,0
83,77,8,842,0
83,62,8,843,0
80,112,8,844,0
80,88,8,845,0
80,71,8,846,0
80,79,8,847,0
80,78,8,848,0
80,75,8,849,0
80,64,8,850,0
80,62,8,851,0
67,63,8,852,0
67,116,8,853,0
67,88,8,854,0
67,108,8,855,0
67,66,8,856,0
25,99,8,857,0
86,76,8,858,0
86,74,8,859,0
86,81,8,860,0
86,116,8,861,0
86,104,8,862,0
86,90,8,863,0
86,98,8,864,0
86,108,8,865,0
86,73,8,866,0
86,79,8,867,0
86,78,8,868,0
86,77,8,869,0
61,101,8,870,0
61,90,8,871,0
61,97,8,872,0
61,73,8,873,0
61,98,8,874,0
61,93,8,875,0
61,112,8,876,0
61,66,8,877,0
61,85,8,878,0
61,78,8,879,0
101,112,8,880,0
101,81,8,881,0
101,97,8,882,0
101,98,8,883,0
101,71,8,884,0
101,96,8,885,0
101,70,8,886,0
104,90,8,887,0
104,73,8,888,0
104,75,8,889,0
104,70,8,890,0
97,76,8,891,0
97,81,8,892,0
97,112,8,893,0
97,117,8,894,0
97,73,8,895,0
97,93,8,896,0
97,88,8,897,0
97,66,8,898,0
97,77,8,899,0
97,64,8,900,0
112,76,8,901,0
112,63,8,902,0
112,98,8,903,0
112,93,8,904,0
112,115,8,905,0
112,117,8,906,0
112,108,8,907,0
112,79,8,908,0
112,62,8,909,0
88,93,8,910,0
88,66,8,911,0
88,78,8,912,0
108,74,8,913,0
108,99,8,914,0
108,98,8,915,0
108,71,8,916,0
108,117,8,917,0
108,85,8,918,0
108,77,8,919,0
108,64,8,920,0
66,116,8,921,0
66,103,8,922,0
66,89,8,923,0
66,93,8,924,0
66,96,8,925,0
117,76,8,926,0
117,103,8,927,0
117,115,8,928,0
117,93,8,929,0
117,85,8,930,0
117,78,8,931,0
117,64,8,932,0
78,74,8,933,0
78,73,8,934,0
78,63,8,935,0
78,71,8,936,0
78,116,8,937,0
78,90,8,938,0
78,115,8,939,0
78,98,8,940,0
78,93,8,941,0
78,96,8,942,0
78,79,8,943,0
78,77,8,944,0
75,73,8,945,0
75,63,8,946,0
75,85,8,947,0
75,77,8,948,0
70,116,8,949,0
70,89,8,950,0
70,81,8,951,0
70,90,8,952,0
70,73,8,953,0
70,71,8,954,0
70,96,8,955,0
70,85,8,956,0
70,77,8,957,0
70,64,8,958,0
76,89,8,959,0
76,81,8,960,0
76,90,8,961,0
76,115,8,962,0
76,99,8,963,0
76,96,8,964,0
76,77,8,965,0
76,1,8,966,0
76,73,8,967,0
89,116,8,968,0
89,90,8,969,0
89,73,8,970,0
89,64,8,971,0
81,90,8,972,0
81,63,8,973,0
81,71,8,974,0
81,79,8,975,0
81,4,8,976,0
81,62,8,977,0
90,73,8,978,0
90,63,8,979,0
90,64,8,980,0
115,74,8,981,0
115,6,8,982,0
115,103,8,983,0
115,116,8,984,0
115,79,8,985,0
115,77,8,986,0
99,79,8,987,0
99,85,8,988,0
96,1,8,989,0
96,103,8,990,0
96,98,8,991,0
96,79,8,992,0
96,62,8,993,0
77,74,8,994,0
77,71,8,995,0
77,103,8,996,0
77,98,8,997,0
74,116,8,998,0
74,103,8,999,0
74,93,8,1000,0
74,79,8,1001,0
74,85,8,1002,0
74,1,8,1003,0
74,64,8,1004,0
74,62,8,1005,0
116,98,8,1006,0
116,64,8,1007,0
116,62,8,1008,0
71,103,8,1009,0
71,73,8,1010,0
71,62,8,1011,0
93,63,8,1012,0
93,64,8,1013,0
98,73,8,1014,0
98,85,8,1015,0
98,62,8,1016,0
103,73,8,1017,0
103,85,8,1018,0
103,64,8,1019,0
79,73,8,1020,0
79,85,8,1021,0
85,64,8,1022,0
85,62,8,1023,0
73,63,8,1024,0
73,64,8,1025,0
1,6,8,1026,0
1,4,8,1027,0
6,3,8,1028,0
6,2,8,1029,0
63,64,8,1030,0
64,62,8,1031,0
3,2,8,1032,0
5,2,8,1033,0
0,7,9,0,0
0,30,9,1,0
0,35,9,2,0
0,29,9,3,0
0,12,9,4,0
0,9,9,5,0
0,37,9,6,0
0,27,9,7,0
0,38,9,8,0
0,39,9,9,0
0,49,9,10,0
0,23,9,11,0
0,4,9,12,0
7,29,9,13,0
7,12,9,14,0
7,59,9,15,0
7,20,9,16,0
7,26,9,17,0
7,8,9,18,0
7,27,9,19,0
7,32,9,20,0
7,24,9,21,0
7,43,9,22,0
7,16,9,23,0
7,40,9,24,0
7,11,9,25,0
7,54,9,26,0
7,39,9,27,0
7,14,9,28,0
7,48,9,29,0
7,52,9,30,0
7,18,9,31,0
7,114,9,32,0
7,66,9,33,0
7,98,9,34,0
7,1,9,35,0
7,6,9,36,0
7,5,9,37,0
7,2,9,38,0
30,35,9,39,0
30,43,9,40,0
30,44,9,41,0
30,54,9,42,0
30,36,9,43,0
30,51,9,44,0
30,57,9,45,0
30,31,9,46,0
30,65,9,47,0
30,9,9,48,0
30,20,9,49,0
30,26,9,50,0
30,11,9,51,0
30,14,9,52,0
30,22,9,53,0
30,18,9,54,0
30,15,9,55,0
30,4,9,56,0
30,2,9,57,0
35,34,9,58,0
35,43,9,59,0
35,38,9,60,0
35,51,9,61,0
35,57,9,62,0
35,42,9,63,0
35,39,9,64,0
35,47,9,65,0
35,46,9,66,0
35,106,9,67,0
35,49,9,68,0
35,58,9,69,0
35,9,9,70,0
35,26,9,71,0
35,8,9,72,0
35,14,9,73,0
35,18,9,74,0
35,19,9,75,0
35,15,9,76,0
35,13,9,77,0
35,25,9,78,0
35,3,9,79,0
35,5,9,80,0
29,44,9,81,0
29,39,9,82,0
29,45,9,83,0
29,46,9,84,0
29,49,9,85,0
29,41,9,86,0
29,33,9,87,0
29,53,9,88,0
29,9,9,89,0
29,26,9,90,0
29,28,9,91,0
29,18,9,92,0
29,10,9,93,0
29,25,9,94,0
12,59,9,95,0
12,38,9,96,0
12,54,9,97,0
12,57,9,98,0
12,42,9,99,0
12,49,9,100,0
12,23,9,101,0
12,18,9,102,0
12,15,9,103,0
12,66,9,104,0
12,11,9,105,0
12,1,9,106,0
12,4,9,107,0
12,3,9,108,0
9,27,9,109,0
9,24,9,110,0
9,16,9,111,0
9,38,9,112,0
9,11,9,113,0
9,54,9,114,0
9,36,9,115,0
9,51,9,116,0
9,28,9,117,0
9,21,9,118,0
9,23,9,119,0
9,22,9,120,0
9,13,9,121,0
9,3,9,122,0
9,2,9,123,0
37,34,9,124,0
37,59,9,125,0
37,44,9,126,0
37,54,9,127,0
37,57,9,128,0
37,39,9,129,0
37,45,9,130,0
37,56,9,131,0
37,49,9,132,0
37,41,9,133,0
37,52,9,134,0
37,27,9,135,0
37,32,9,136,0
37,16,9,137,0
37,14,9,138,0
37,28,9,139,0
37,4,9,140,0
37,3,9,141,0
37,5,9,142,0
27,20,9,143,0
27,8,9,144,0
27,59,9,145,0
27,54,9,146,0
27,31,9,147,0
27,42,9,148,0
27,45,9,149,0
27,49,9,150,0
27,55,9,151,0
27,28,9,152,0
27,48,9,153,0
27,107,9,154,0
27,53,9,155,0
27,16,9,156,0
27,22,9,157,0
27,19,9,158,0
27,15,9,159,0
27,13,9,160,0
27,10,9,161,0
27,17,9,162,0
27,6,9,163,0
38,32,9,164,0
38,24,9,165,0
38,51,9,166,0
38,45,9,167,0
38,48,9,168,0
38,68,9,169,0
38,11,9,170,0
38,31,9,171,0
38,21,9,172,0
38,18,9,173,0
38,13,9,174,0
38,6,9,175,0
38,2,9,176,0
39,20,9,177,0
39,16,9,178,0
39,11,9,179,0
39,50,9,180,0
39,43,9,181,0
39,40,9,182,0
39,57,9,183,0
39,56,9,184,0
39,47,9,185,0
39,58,9,186,0
39,48,9,187,0
39,14,9,188,0
39,15,9,189,0
39,10,9,190,0
39,1,9,191,0
39,6,9,192,0
39,4,9,193,0
39,2,9,194,0
49,20,9,195,0
49,45,9,196,0
49,47,9,197,0
49,50,9,198,0
49,69,9,199,0
49,56,9,200,0
49,102,9,201,0
49,14,9,202,0
49,23,9,203,0
49,22,9,204,0
49,1,9,205,0
49,6,9,206,0
49,4,9,207,0
49,5,9,208,0
23,8,9,209,0
23,16,9,210,0
23,11,9,211,0
23,21,9,212,0
23,26,9,213,0
23,32,9,214,0
23,40,9,215,0
23,60,9,216,0
23,55,9,217,0
23,48,9,218,0
23,25,9,219,0
23,73,9,220,0
23,2,9,221,0
4,1,9,222,0
4,8,9,223,0
4,16,9,224,0
4,54,9,225,0
4,46,9,226,0
4,41,9,227,0
4,21,9,228,0
4,22,9,229,0
4,81,9,230,0
59,34,9,231,0
59,50,9,232,0
59,94,9,233,0
59,20,9,234,0
59,16,9,235,0
59,11,9,236,0
59,57,9,237,0
59,42,9,238,0
59,45,9,239,0
59,33,9,240,0
59,19,9,241,0
59,15,9,242,0
59,5,9,243,0
59,2,9,244,0
20,34,9,245,0
20,50,9,246,0
20,44,9,247,0
20,54,9,248,0
20,58,9,249,0
20,55,9,250,0
20,48,9,251,0
20,16,9,252,0
20,13,9,253,0
20,1,9,254,0
20,6,9,255,0
20,2,9,256,0
26,34,9,257,0
26,32,9,258,0
26,54,9,259,0
26,57,9,260,0
26,56,9,261,0
26,46,9,262,0
26,58,9,263,0
26,55,9,264,0
26,28,9,265,0
26,21,9,266,0
26,22,9,267,0
26,10,9,268,0
26,25,9,269,0
26,1,9,270,0
26,6,9,271,0
8,50,9,272,0
8,43,9,273,0
8,16,9,274,0
8,40,9,275,0
8,31,9,276,0
8,55,9,277,0
8,41,9,278,0
8,28,9,279,0
8,18,9,280,0
8,15,9,281,0
8,72,9,282,0
32,34,9,283,0
32,50,9,284,0
32,54,9,285,0
32,56,9,286,0
32,58,9,287,0
32,41,9,288,0
32,33,9,289,0
32,48,9,290,0
32,53,9,291,0
32,102,9,292,0
32,24,9,293,0
32,16,9,294,0
32,11,9,295,0
32,21,9,296,0
32,13,9,297,0
32,1,9,298,0
32,3,9,299,0
24,40,9,300,0
24,57,9,301,0
24,16,9,302,0
24,11,9,303,0
24,14,9,304,0
24,18,9,305,0
24,19,9,306,0
24,15,9,307,0
24,17,9,308,0
24,1,9,309,0
24,5,9,310,0
43,34,9,311,0
43,44,9,312,0
43,57,9,313,0
43,46,9,314,0
43,55,9,315,0
43,16,9,316,0
43,40,9,317,0
43,11,9,318,0
43,31,9,319,0
43,28,9,320,0
43,18,9,321,0
43,10,9,322,0
43,6,9,323,0
16,36,9,324,0
16,65,9,325,0
16,56,9,326,0
16,48,9,327,0
16,52,9,328,0
16,102,9,329,0
16,25,9,330,0
16,99,9,331,0
16,11,9,332,0
16,14,9,333,0
16,15,9,334,0
16,10,9,335,0
40,34,9,336,0
40,50,9,337,0
40,46,9,338,0
40,106,9,339,0
40,58,9,340,0
40,53,9,341,0
40,28,9,342,0
40,22,9,343,0
40,17,9,344,0
40,6,9,345,0
11,54,9,346,0
11,57,9,347,0
11,45,9,348,0
11,58,9,349,0
11,53,9,350,0
11,17,9,351,0
11,67,9,352,0
11,66,9,353,0
11,78,9,354,0
11,62,9,355,0
54,44,9,356,0
54,56,9,357,0
54,58,9,358,0
54,42,9,359,0
54,47,9,360,0
54,21,9,361,0
54,52,9,362,0
54,22,9,363,0
54,18,9,364,0
54,17,9,365,0
54,6,9,366,0
54,5,9,367,0
14,51,9,368,0
14,45,9,369,0
14,47,9,370,0
14,46,9,371,0
14,55,9,372,0
14,28,9,373,0
14,48,9,374,0
14,10,9,375,0
48,31,9,376,0
48,46,9,377,0
48,33,9,378,0
48,55,9,379,0
48,21,9,380,0
48,18,9,381,0
48,15,9,382,0
48,6,9,383,0
48,3,9,384,0
52,51,9,385,0
52,31,9,386,0
52,47,9,387,0
52,21,9,388,0
52,58,9,389,0
52,55,9,390,0
52,18,9,391,0
52,19,9,392,0
52,3,9,393,0
18,44,9,394,0
18,57,9,395,0
18,31,9,396,0
18,42,9,397,0
18,47,9,398,0
18,28,9,399,0
18,19,9,400,0
18,15,9,401,0
18,13,9,402,0
18,17,9,403,0
114,65,9,404,0
114,69,9,405,0
114,106,9,406,0
114,107,9,407,0
114,87,9,408,0
114,119,9,409,0
114,67,9,410,0
114,86,9,411,0
114,61,9,412,0
114,101,9,413,0
114,78,9,414,0
114,96,9,415,0
114,74,9,416,0
114,71,9,417,0
114,93,9,418,0
114,98,9,419,0
114,79,9,420,0
114,85,9,421,0
66,65,9,422,0
66,69,9,423,0
66,82,9,424,0
66,113,9,425,0
66,110,9,426,0
66,84,9,427,0
66,83,9,428,0
66,67,9,429,0
66,97,9,430,0
66,88,9,431,0
66,78,9,432,0
66,75,9,433,0
66,89,9,434,0
66,99,9,435,0
66,116,9,436,0
66,93,9,437,0
66,103,9,438,0
66,64,9,439,0
98,92,9,440,0
98,87,9,441,0
98,86,9,442,0
98,61,9,443,0
98,78,9,444,0
98,70,9,445,0
98,96,9,446,0
98,77,9,447,0
98,71,9,448,0
98,105,9,449,0
98,113,9,450,0
98,118,9,451,0
98,100,9,452,0
98,102,9,453,0
98,101,9,454,0
98,112,9,455,0
98,108,9,456,0
98,116,9,457,0
98,85,9,458,0
98,62,9,459,0
44,45,9,460,0
44,56,9,461,0
44,46,9,462,0
44,55,9,463,0
44,113,9,464,0
44,84,9,465,0
44,53,9,466,0
44,41,9,467,0
44,21,9,468,0
44,22,9,469,0
44,1,9,470,0
44,3,9,471,0
36,50,9,472,0
36,42,9,473,0
36,46,9,474,0
36,58,9,475,0
36,55,9,476,0
36,31,9,477,0
36,10,9,478,0
36,17,9,479,0
51,34,9,480,0
51,56,9,481,0
51,55,9,482,0
51,31,9,483,0
51,47,9,484,0
51,46,9,485,0
51,41,9,486,0
51,19,9,487,0
57,65,9,488,0
57,91,9,489,0
57,42,9,490,0
57,56,9,491,0
57,33,9,492,0
57,13,9,493,0
57,10,9,494,0
57,53,9,495,0
57,25,9,496,0
31,50,9,497,0
31,45,9,498,0
31,56,9,499,0
31,46,9,500,0
31,55,9,501,0
